卡号/账号,交易机构编号,交易日期,交易时间,借贷标志,发生额,余额,交易简名,摘要描述,对方机构编号,对方账户号,对方户名,现转标志,商户编号,
	88190120004221712,	7720,2018-11-27,74458,	1,1127269.88,101805377.89,批量及查询接口(商户入账、手续费),POS消费商户入账,	7720,	77200152621100100069,通江县社保局POS机清算户,	1,  ,
	88190120004221712,	7720,2018-11-27,152848,	1,102652.44,103165747.65,支票活期存款,石牛新区社区服务中心缴纳1-6月保险,	7720,	77200120000012630,通江县高明新区石牛嘴社区卫生服务中心,	1,  ,
	88190120004221712,	7720,2018-11-27,42408,	1,8596.80,100678108.01,其他渠道存款--巴中社保日终清算,巴中社保日终清算,	7720,	77200152622000600031,通江县社会保险事业管理局收入户内部账,	1,  ,
	88190120004221712,	7763,2018-11-27,110043,	1,45631.54,102384912.66,网内汇兑解圈存扣款及来账入账,2018年7-12月特岗教师养老保险,	7763,	88190120003597815,通江县涪阳镇中心小学,	1,  ,
	88190120004221712,	7724,2018-11-27,111726,	1,246847.36,102742308.31,网内汇兑解圈存扣款及来账入账,通江县房产交易中心缴2018年养老金等,	7724,	77240120000000526,通江县房产交易中心,	1,  ,
	88190120004221712,	7763,2018-11-27,105917,	1,4871.50,102339281.12,网内汇兑解圈存扣款及来账入账,2018年7-12月单位缴纳失业保险,	7763,	88190120003597815,通江县涪阳镇中心小学,	1,  ,
	88190120004221712,	7763,2018-11-27,104901,	1,42005.91,102257849.62,网内汇兑解圈存扣款及来账入账,支2018年7-12月工伤、生育保险,	7763,	88190120003597815,通江县涪阳镇中心小学,	1,  ,
	88190120004221712,	7720,2018-11-27,153030,	1,145699.01,103311446.66,第三方系统存款--汇兑来账自动入账,交通局转社会保险费,  ,+2318594109024901665,通江县交通运输局,	1,  ,
	88190120004221712,	7749,2018-11-27,95247,	1,35119.98,102200447.07,网内汇兑销临欠/应解及来账入账,支2018年上半年社会保险,	7749,	88190120003928411,通江县毛浴镇药铺小学,	1,  ,
	88190120004221712,	7720,2018-11-27,105835,	1,76400.28,102334409.62,收单记账,二级商户结算,  ,	77030152621082400005,巴中市社会保险管理局待清算账户,	1,  ,
	88190120004221712,	7720,2018-11-27,105835,	1,159.72,102258009.34,收单记账,二级商户结算,  ,	77200155311002300000,电子银行手续费补贴支出,	1,  ,
	88190120004221712,	7726,2018-11-27,164112,	1,23145.79,103334592.45,网内汇兑解圈存扣款及来账入账,11月社会保险费22578.70、10月社保费567.09,	7726,	88190120002776149,通江县大兴乡财政所,	1,  ,
	88190120004221712,	7721,2018-11-27,94845,	1,205847.72,102033334.95,网内汇兑解圈存扣款及来账入账,第五小学交医保,	7721,	88190120002684851,通江县第五小学,	1,  ,
	88190120004221712,	7738,2018-11-27,91335,	1,22109.34,101827487.23,网内汇兑解圈存扣款及来账入账,2018年7-12月社会保险费用,	7738,	88190120003060846,通江县唱歌乡卫生院,	1,  ,
	88190120004221712,	7724,2018-11-27,112240,	1,48945.24,102877569.49,网内汇兑解圈存扣款及来账入账,养老金,	7724,	88190120002745765,通江县全兴白蚁防治有限责任公司,	1,  ,
	88190120004221712,	7763,2018-11-27,110147,	1,2416.09,102387328.75,网内汇兑解圈存扣款及来账入账,2018年7-12月单位缴纳失业保险,	7763,	88190120003597815,通江县涪阳镇中心小学,	1,  ,
	88190120004221712,	7720,2018-11-28,104940,	1,70276.24,104451801.26,第三方系统存款--汇兑来账自动入账,支7、8月单位负担职工社会保险费,  ,+100849309700010001,通江县第四小学,	1,  ,
	88190120004221712,	7721,2018-11-28,161918,	1,1220.26,104931727.12,网内汇兑解圈存扣款及来账入账,上缴社会保障缴费,	7721,	88190120002684949,通江县诺江镇财政所-国库存款,	1,  ,
	88190120004221712,	7721,2018-11-28,162655,	1,174502.44,105178753.68,网内汇兑解圈存扣款及来账入账,上缴社会保障缴费,	7721,	88190120002684949,通江县诺江镇财政所-国库存款,	1,  ,
	88190120004221712,	7721,2018-11-28,162755,	1,166108.79,105344862.47,网内汇兑解圈存扣款及来账入账,上缴社会保障缴费,	7721,	88190120002684949,通江县诺江镇财政所-国库存款,	1,  ,
	88190120004221712,	7720,2018-11-28,105834,	1,161.04,104451962.30,收单记账,二级商户结算,  ,	77200155311002300000,电子银行手续费补贴支出,	1,  ,
	88190120004221712,	7744,2018-11-28,150302,	1,287618.60,104818619.86,网内汇兑解圈存扣款及来账入账,社保（沙溪中学）,	7744,	88190120003135050,四川省通江县沙溪初级中学,	1,  ,
	88190120004221712,	7726,2018-11-28,150353,	1,24128.24,104842748.10,网内汇兑解圈存扣款及来账入账,职工医疗保险,	7726,	88190120003721177,通江县大兴乡卫生院,	1,  ,
	88190120004221712,	7721,2018-11-28,161205,	1,85651.00,104928399.10,网内汇兑解圈存扣款及来账入账,社会保障缴费,	7721,	88190120002684949,通江县诺江镇财政所-国库存款,	1,  ,
	88190120004221712,	7748,2018-11-28,102528,	1,14860.88,104163008.28,网内汇兑解圈存扣款及来账入账,畜牧站社会养老保险,	7748,	88190120003194595,通江县瓦室镇财政所,	1,  ,
	88190120004221712,	7720,2018-11-28,105834,	1,79038.96,104531001.26,收单记账,二级商户结算,  ,	77030152621082400005,巴中市社会保险管理局待清算账户,	1,  ,
	88190120004221712,	7726,2018-11-28,95133,	1,28170.00,104148147.40,网内汇兑解圈存扣款及来账入账,社会保险金,	7726,	77260120000001021,巴中市通江县民胜法律服务所,	1,  ,
	88190120004221712,	7720,2018-11-28,164823,	0,10736777.93,94608084.54,解圈存扣款(CH1400),上解市局11月医疗保险,  ,+100054432470016666,巴中市社会保险管理局,	1,  ,
	88190120004221712,	7721,2018-11-28,161238,	1,2107.76,104930506.86,网内汇兑解圈存扣款及来账入账,上缴社会保障缴费,	7721,	88190120002684949,通江县诺江镇财政所-国库存款,	1,  ,
	88190120004221712,	7748,2018-11-28,102626,	1,85420.04,104248428.32,网内汇兑解圈存扣款及来账入账,上介社会养老保险,	7748,	88190120003194595,通江县瓦室镇财政所,	1,  ,
	88190120004221712,	7729,2018-11-28,102729,	1,133096.70,104381525.02,网内汇兑解圈存扣款及来账入账,系：社会保险费用,	7729,	88190120002886615,通江县东山乡卫生院,	1,  ,
	88190120004221712,	7720,2018-11-28,74452,	1,746681.76,104119977.40,批量及查询接口(商户入账、手续费),POS消费商户入账,	7720,	77200152621100100069,通江县社保局POS机清算户,	1,  ,
	88190120004221712,	7721,2018-11-28,162002,	1,72524.12,105004251.24,网内汇兑解圈存扣款及来账入账,上缴社会保障缴费,	7721,	88190120002684949,通江县诺江镇财政所-国库存款,	1,  ,
	88190120004221712,	7720,2018-11-29,74443,	1,801512.57,95409597.11,批量及查询接口(商户入账、手续费),POS消费商户入账,	7720,	77200152621100100069,通江县社保局POS机清算户,	1,  ,
	88190120004221712,	7730,2018-11-29,152910,	1,40864.00,64444570.12,网内汇兑解圈存扣款及来账入账,支三溪小学2018年医保,	7730,	88190120002897701,通江县三溪镇中心小学,	1,  ,
	88190120004221712,	7742,2018-11-29,112339,	1,108007.20,64331508.65,网内汇兑销临欠/应解及来账入账,支松溪乡8-12月社会保险费用,	7742,	88190120003124062,通江县松溪乡财政所,	1,  ,
	88190120004221712,	7720,2018-11-29,105840,	1,152.46,64008497.11,收单记账,二级商户结算,  ,	77200155311002300000,电子银行手续费补贴支出,	1,  ,
	88190120004221712,	7720,2018-11-29,132545,	1,68448.05,64399956.70,第三方系统存款--汇兑来账自动入账,大额汇兑来账,  ,+2318594109000082259,通江聚龙酒店管理有限公司,	1,  ,
	88190120004221712,	7720,2018-11-29,105840,	1,79707.54,64088204.65,收单记账,二级商户结算,  ,	77030152621082400005,巴中市社会保险管理局待清算账户,	1,  ,
	88190120004221712,	7753,2018-11-29,154546,	1,156251.40,64824015.61,网内汇兑解圈存扣款及来账入账,2018年烟溪社会保险费,	7753,	88190120003290497,通江县烟溪乡财政所,	1,  ,
	88190120004221712,	7751,2018-11-29,170424,	1,269901.75,65103197.08,网内汇兑解圈存扣款及来账入账,机关职工社会保险缴费,	7751,	88190120003268295,通江县沙坪乡财政所,	1,  ,
	88190120004221712,	7730,2018-11-29,153001,	1,223194.09,64667764.21,网内汇兑解圈存扣款及来账入账,支三溪小学2018年医保,	7730,	88190120002897701,通江县三溪镇中心小学,	1,  ,
	88190120004221712,	7720,2018-11-29,90752,	0,32000000.00,63663490.13,柜面取款--网内汇兑,上解市局养老保险金,	7703,	77030120000006384,巴中市社会保险管理局,	1,  ,
	88190120004221712,	7720,2018-11-29,83606,	1,98863.20,95508460.31,内部帐记账,无折转存,	7720,	77200152622000600036,通江社保代收专户,	1,  ,
	88190120004221712,	7729,2018-11-29,101151,	1,200000.00,64004089.25,网内汇兑解圈存扣款及来账入账,社保费用,	7729,	77290120000001497,通江大椿医院,	1,  ,
	88190120004221712,	7720,2018-11-29,90536,	1,149229.06,95663490.13,支票活期存款,三合乡缴纳18年7-12月社保费,	7720,	88190120003896774,通江县财政国库支付中心,	1,  ,
	88190120004221712,	7730,2018-11-29,152815,	1,3749.42,64403706.12,网内汇兑解圈存扣款及来账入账,支三溪小学2018年医保,	7730,	88190120002897701,通江县三溪镇中心小学,	1,  ,
	88190120004221712,	7720,2018-11-29,85258,	1,5800.76,95514261.07,支票活期存款,三合乡补缴社保费,	7720,	88190120003896774,通江县财政国库支付中心,	1,  ,
	88190120004221712,	7720,2018-11-29,104648,	1,4255.40,64008344.65,第三方系统存款--汇兑来账自动入账,小额贷记来账,  ,+2318594219100000230,四川省力迅交通投资有限公司,	1,  ,
	88190120004221712,	7767,2018-11-29,163916,	1,9279.72,64833295.33,网银存款--行内转账,职工社保费用,	7767,	77670120099999903,四川旭通建设工程有限公司,	1,  ,
	88190120004221712,	7757,2018-11-29,95013,	1,140599.12,63804089.25,支票活期取款,转帐通存,	7757,	88190120003396557,通江县空山镇财政所,	1,  ,
	88190120004221712,	7723,2018-11-29,112309,	1,135296.80,64223501.45,网内汇兑解圈存扣款及来账入账,社保费用,	7723,	77230120000001088,通江大椿医院,	1,  ,
	88190120004221712,	7721,2018-11-30,111211,	1,28259.74,66472388.60,网内汇兑解圈存扣款及来账入账,7-8月医疗保险,	7721,	88190120002670581,通江县第二小学,	1,  ,
	88190120004221712,	7720,2018-11-30,113034,	1,650.00,66662323.62,第三方系统存款--汇兑来账自动入账,下半年社保费用,  ,+2318594129002641749,通江县财政国库支付中心,	1,  ,
	88190120004221712,	7720,2018-11-30,113043,	1,60000.00,66725732.04,支票活期存款,惠通商贸交社保费,	7720,	88190120003898864,通江县惠通商贸有限责任公司,	1,  ,
	88190120004221712,	7727,2018-11-30,105806,	1,64332.57,66330106.28,网内汇兑解圈存扣款及来账入账,杨柏镇太平小学缴社保款,	7727,	88190120003681831,通江县杨柏镇太平小学,	1,  ,
	88190120004221712,	7727,2018-11-30,105853,	1,31082.58,66444128.86,网内汇兑解圈存扣款及来账入账,杨柏镇太平小学缴社保个人部分,	7727,	88190120003681831,通江县杨柏镇太平小学,	1,  ,
	88190120004221712,	7752,2018-11-30,114607,	1,344966.39,67079155.43,网内汇兑解圈存扣款及来账入账,泥溪镇上缴2018年1-12月社会保障缴费,	7752,	88190120003279381,通江县泥溪乡财政所,	1,  ,
	88190120004221712,	7720,2018-11-30,112754,	1,347.00,66659294.66,第三方系统存款--汇兑来账自动入账,下半年社保费用,  ,+2318594129002641749,通江县财政国库支付中心,	1,  ,
	88190120004221712,	7727,2018-11-30,152017,	1,63831.00,67142986.43,网内汇兑解圈存扣款及来账入账,杨柏镇小学缴临聘人员养老保险,	7727,	88190120003680933,通江县杨柏镇中心小学,	1,  ,
	88190120004221712,	7727,2018-11-30,105655,	1,71277.63,66265773.71,网内汇兑解圈存扣款及来账入账,杨柏镇太平小学缴社保款,	7727,	88190120003681831,通江县杨柏镇太平小学,	1,  ,
	88190120004221712,	7721,2018-11-30,112001,	1,82321.98,66593838.22,网内汇兑解圈存扣款及来账入账,医疗保险,	7721,	88190120002670581,通江县第二小学,	1,  ,
	88190120004221712,	7721,2018-11-30,112246,	1,39479.24,66658947.66,网内汇兑解圈存扣款及来账入账,医疗保险,	7721,	88190120002670581,通江县第二小学,	1,  ,
	88190120004221712,	7747,2018-11-30,111354,	1,39127.64,66511516.24,网内汇兑销临欠/应解及来账入账,文胜乡卫生院汇社会保险费,	7747,	88190120003947892,通江县文胜乡卫生院,	1,  ,
	88190120004221712,	7720,2018-11-30,113136,	1,4607.00,66730339.04,第三方系统存款--汇兑来账自动入账,下半年社保费用,  ,+2318594129002641749,通江县财政国库支付中心,	1,  ,
	88190120004221712,	7751,2018-11-30,112021,	1,25630.20,66619468.42,网内汇兑解圈存扣款及来账入账,2018年7-12月医疗、工伤、失业保险,	7751,	88190120003934321,通江县沙坪乡卫生院,	1,  ,
	88190120004221712,	7720,2018-11-30,113035,	1,3408.42,66665732.04,第三方系统存款--汇兑来账自动入账,下半年社保费用,  ,+2318594129002641749,通江县财政国库支付中心,	1,  ,
	88190120004221712,	7727,2018-11-30,152349,	1,297377.28,67440363.71,网内汇兑解圈存扣款及来账入账,杨柏镇小学缴医疗等保险,	7727,	88190120003680933,通江县杨柏镇中心小学,	1,  ,
	88190120004221712,	7720,2018-11-30,74731,	1,1091299.00,66194496.08,批量及查询接口(商户入账、手续费),POS消费商户入账,	7720,	77200152621100100069,通江县社保局POS机清算户,	1,  ,
	88190120004221712,	7720,2018-11-30,113034,	1,2378.96,66661673.62,第三方系统存款--汇兑来账自动入账,行政单位医疗,  ,+2318594129002641749,通江县财政国库支付中心,	1,  ,
	88190120004221712,	7720,2018-11-30,105842,	1,175.56,66330281.84,收单记账,二级商户结算,  ,	77200155311002300000,电子银行手续费补贴支出,	1,  ,
	88190120004221712,	7720,2018-11-30,105842,	1,82764.44,66413046.28,收单记账,二级商户结算,  ,	77030152621082400005,巴中市社会保险管理局待清算账户,	1,  ,
	88190120004221712,	7720,2018-11-30,113137,	1,3850.00,66734189.04,第三方系统存款--汇兑来账自动入账,事业单位医疗,  ,+2318594129002641749,通江县财政国库支付中心,	1,  ,
	88190120004221712,	7720,2018-12-01,74624,	1,587802.40,68028166.11,批量及查询接口(商户入账、手续费),POS消费商户入账,	7720,	77200152621100100069,通江县社保局POS机清算户,	1,  ,
	88190120004221712,	7754,2018-12-01,95143,	1,10974.08,68167754.61,网内汇兑解圈存扣款及来账入账,朱元乡人民政府补缴程玉林201612-201806医,	7754,	88190120003319508,通江县朱元乡财政所,	1,  ,
	88190120004221712,	7720,2018-12-01,105833,	1,178.86,68167933.47,收单记账,二级商户结算,  ,	77200155311002300000,电子银行手续费补贴支出,	1,  ,
	88190120004221712,	7720,2018-12-01,105833,	1,81441.14,68249374.61,收单记账,二级商户结算,  ,	77030152621082400005,巴中市社会保险管理局待清算账户,	1,  ,
	88190120004221712,	7754,2018-12-01,95102,	1,128614.42,68156780.53,网内汇兑解圈存扣款及来账入账,朱元乡人民政府上解2018年7-12月医疗、失业,	7754,	88190120003319508,通江县朱元乡财政所,	1,  ,
	88190120004221712,	7755,2018-12-01,115638,	1,190509.86,68439884.47,网内汇兑解圈存扣款及来账入账,长坪乡上缴18年7-12月医疗保险,	7755,	88190120003351508,通江县长坪乡财政所,	1,  ,
	88190120004221712,	7720,2018-12-02,105838,	1,148.50,68440032.97,收单记账,二级商户结算,  ,	77200155311002300000,电子银行手续费补贴支出,	1,  ,
	88190120004221712,	7720,2018-12-02,105838,	1,68491.50,68508524.47,收单记账,二级商户结算,  ,	77030152621082400005,巴中市社会保险管理局待清算账户,	1,  ,
	88190120004221712,	7720,2018-12-03,105837,	1,158.40,68560464.07,收单记账,二级商户结算,  ,	77200155311002300000,电子银行手续费补贴支出,	1,  ,
	88190120004221712,	7721,2018-12-03,145103,	1,391642.00,69242871.23,网内汇兑解圈存扣款及来账入账,支上解西郊村1.2社失地农民养老保险个人部,	7721,	88190120002669553,通江县诺江镇财政所,	1,  ,
	88190120004221712,	7720,2018-12-03,95909,	1,51781.20,68560305.67,支票活期存款,惠通商贸交社保,	7720,	88190120003898864,通江县惠通商贸有限责任公司,	1,  ,
	88190120004221712,	7720,2018-12-03,105837,	1,94881.60,68655345.67,收单记账,二级商户结算,  ,	77030152621082400005,巴中市社会保险管理局待清算账户,	1,  ,
	88190120004221712,	7747,2018-12-03,112839,	1,194700.91,68850046.58,网内汇兑销临欠/应解及来账入账,社保,	7747,	88190120003156912,通江县文胜乡中心小学,	1,  ,
	88190120004221712,	7720,2018-12-03,122147,	1,1182.65,68851229.23,第三方系统存款--汇兑来账自动入账,181203591365通用费用,  ,+32050188170000000675,通江县苏扶电子商务有限公司,	1,  ,
	88190120004221712,	7758,2018-12-04,150337,	1,12766.20,71357548.35,网内汇兑解圈存扣款及来账入账,补缴临聘人员养老失业及工伤保险费用,	7758,	88190120003939696,通江县诺水河中心卫生院,	1,  ,
	88190120004221712,	7720,2018-12-04,122556,	1,1068630.40,71344782.15,支票活期存款,县医院交医疗等费,	7720,	88190120004042430,通江县人民医院,	1,  ,
	88190120004221712,	7720,2018-12-04,74457,	1,937140.52,70180011.75,批量及查询接口(商户入账、手续费),POS消费商户入账,	7720,	77200152621100100069,通江县社保局POS机清算户,	1,  ,
	88190120004221712,	7741,2018-12-04,170026,	1,4333.20,71361881.55,网内汇兑解圈存扣款及来账入账,补缴社会保险缴费,	7741,	88190120003096308,通江县洪口镇财政所,	1,  ,
	88190120004221712,	7720,2018-12-04,105836,	1,201.30,70180213.05,收单记账,二级商户结算,  ,	77200155311002300000,电子银行手续费补贴支出,	1,  ,
	88190120004221712,	7720,2018-12-04,105836,	1,95938.70,70276151.75,收单记账,二级商户结算,  ,	77030152621082400005,巴中市社会保险管理局待清算账户,	1,  ,
	88190120004221712,	7720,2018-12-05,74036,	1,1163658.20,72525539.75,批量及查询接口(商户入账、手续费),POS消费商户入账,	7720,	77200152621100100069,通江县社保局POS机清算户,	1,  ,
	88190120004221712,	7743,2018-12-05,162407,	1,138105.90,73022676.76,网内汇兑解圈存扣款及来账入账,通江县澌波乡财政所缴7-12月单位、个人保险,	7743,	88190120003113564,通江县澌波乡财政所,	1,  ,
	88190120004221712,	7760,2018-12-05,165429,	1,172944.03,73195620.79,网内汇兑解圈存扣款及来账入账,上解7-12月医疗保险,	7760,	88190120003454091,通江县板桥口镇财政所,	1,  ,
	88190120004221712,	7760,2018-12-05,165518,	1,4012.26,73199633.05,网内汇兑解圈存扣款及来账入账,上解张波5-10月医疗保险,	7760,	88190120003454091,通江县板桥口镇财政所,	1,  ,
	88190120004221712,	7720,2018-12-05,105829,	1,197.34,72525737.09,收单记账,二级商户结算,  ,	77200155311002300000,电子银行手续费补贴支出,	1,  ,
	88190120004221712,	7720,2018-12-05,105829,	1,114879.46,72640616.55,收单记账,二级商户结算,  ,	77030152621082400005,巴中市社会保险管理局待清算账户,	1,  ,
	88190120004221712,	7729,2018-12-05,144518,	1,243954.31,72884570.86,网内汇兑解圈存扣款及来账入账,付社保款,	7729,	88190120002871349,通江县广纳中心卫生院,	1,  ,
	88190120004221712,	7766,2018-12-06,151307,	1,23791.08,74737729.86,网内汇兑解圈存扣款及来账入账,草池乡卫生院2018年下半年社保金,	7766,	88190120003932623,通江县草池乡卫生院,	1,  ,
	88190120004221712,	7720,2018-12-06,74410,	1,1179313.46,74378946.51,批量及查询接口(商户入账、手续费),POS消费商户入账,	7720,	77200152621100100069,通江县社保局POS机清算户,	1,  ,
	88190120004221712,	7720,2018-12-06,105837,	1,91772.14,74544369.86,收单记账,二级商户结算,  ,	77030152621082400005,巴中市社会保险管理局待清算账户,	1,  ,
	88190120004221712,	7751,2018-12-06,152543,	1,169361.34,74907091.20,网内汇兑解圈存扣款及来账入账,永安镇8-12月保险费,	7751,	88190120003267787,通江县永安镇财政所,	1,  ,
	88190120004221712,	7720,2018-12-06,105837,	1,204.66,74452597.72,收单记账,二级商户结算,  ,	77200155311002300000,电子银行手续费补贴支出,	1,  ,
	88190120004221712,	7733,2018-12-06,94412,	1,48719.77,74427666.28,网内汇兑解圈存扣款及来账入账,2018年12月其他保险,	7733,	88190120002949521,通江县双泉乡财政所,	1,  ,
	88190120004221712,	7754,2018-12-06,111402,	1,144245.92,74688615.78,网内汇兑解圈存扣款及来账入账,社保缴费,	7754,	88190120003315034,通江县铁溪初级中学,	1,  ,
	88190120004221712,	7720,2018-12-06,103415,	1,24726.78,74452393.06,第三方系统存款--网银互联汇兑来账,网银互联汇兑来账,  ,+2318594109000081109,通江县交通规划编制研究中心,	1,  ,
	88190120004221712,	7766,2018-12-06,145346,	1,25323.00,74713938.78,网内汇兑解圈存扣款及来账入账,回林乡小学2018年9月社会保险费,	7766,	88190120003931039,通江县回林乡中心小学,	1,  ,
	88190120004221712,	7720,2018-12-07,74454,	1,966815.52,75873906.72,批量及查询接口(商户入账、手续费),POS消费商户入账,	7720,	77200152621100100069,通江县社保局POS机清算户,	1,  ,
	88190120004221712,	7744,2018-12-07,91041,	1,143532.01,76066486.21,网内汇兑解圈存扣款及来账入账,胜利乡2018年社会保险,	7744,	88190120003167018,通江县胜利乡财政所,	1,  ,
	88190120004221712,	7744,2018-12-07,90831,	1,49047.48,75922954.20,网内汇兑解圈存扣款及来账入账,2018年度医疗保险费,	7744,	88190120003947794,通江县胜利乡卫生院,	1,  ,
	88190120004221712,	7720,2018-12-07,105830,	1,196.08,76066682.29,收单记账,二级商户结算,  ,	77200155311002300000,电子银行手续费补贴支出,	1,  ,
	88190120004221712,	7720,2018-12-07,105830,	1,97500.72,76164183.01,收单记账,二级商户结算,  ,	77030152621082400005,巴中市社会保险管理局待清算账户,	1,  ,
	88190120004221712,	7720,2018-12-08,74459,	1,667525.56,76831708.57,批量及查询接口(商户入账、手续费),POS消费商户入账,	7720,	77200152621100100069,通江县社保局POS机清算户,	1,  ,
	88190120004221712,	7720,2018-12-08,105833,	1,89812.36,76921688.57,收单记账,二级商户结算,  ,	77030152621082400005,巴中市社会保险管理局待清算账户,	1,  ,
	88190120004221712,	7720,2018-12-08,105833,	1,167.64,76831876.21,收单记账,二级商户结算,  ,	77200155311002300000,电子银行手续费补贴支出,	1,  ,
	88190120004221712,	7720,2018-12-09,105841,	1,122.76,76921811.33,收单记账,二级商户结算,  ,	77200155311002300000,电子银行手续费补贴支出,	1,  ,
	88190120004221712,	7720,2018-12-09,105841,	1,69617.24,76991428.57,收单记账,二级商户结算,  ,	77030152621082400005,巴中市社会保险管理局待清算账户,	1,  ,
	88190120004221712,	7760,2018-12-10,140235,	1,51111.54,77468136.31,网内汇兑解圈存扣款及来账入账,2018年下半年社保款,	7760,	88190120003453977,通江县板桥口镇卫生院,	1,  ,
	88190120004221712,	7729,2018-12-10,111305,	1,370376.20,77417024.77,网内汇兑解圈存扣款及来账入账,广纳镇上缴医疗保险费,	7729,	88190120002885325,通江县广纳镇财政所,	1,  ,
	88190120004221712,	7720,2018-12-10,152025,	1,200000.00,77879366.84,第三方系统存款--汇兑来账自动入账,大额汇兑来账,  ,+2318594109022102990,四川省巴中运输(集团)有限公司汽车第一五八队,	1,  ,
	88190120004221712,	7743,2018-12-10,145728,	1,211230.53,77679366.84,网内汇兑解圈存扣款及来账入账,澌波乡中心小学社保费,	7743,	88190120003113368,通江县澌波乡中心小学,	1,  ,
	88190120004221712,	7720,2018-12-10,105835,	1,108.90,76991537.47,收单记账,二级商户结算,  ,	77200155311002300000,电子银行手续费补贴支出,	1,  ,
	88190120004221712,	7720,2018-12-10,105835,	1,55111.10,77046648.57,收单记账,二级商户结算,  ,	77030152621082400005,巴中市社会保险管理局待清算账户,	1,  ,
	88190120004221712,	7735,2018-12-10,154632,	1,130706.29,78010073.13,网内汇兑解圈存扣款及来账入账,麻石镇上解2018年医疗.失业.工伤和生育保险,	7735,	88190120002982615,通江县麻石镇财政所,	1,  ,
	88190120004221712,	7720,2018-12-11,95859,	1,20000.00,79435063.45,支票活期取款,无折转存,	7720,	88190120002640112,四川省通江县鸿盛食品有限责任公司,	1,  ,
	88190120004221712,	7720,2018-12-11,102725,	1,3624.84,79654005.85,第三方系统存款--汇兑来账自动入账,ICBC-20181204-00183,  ,+2318594109022300762,四川省烟草公司巴中市公司通江分公司,	1,  ,
	88190120004221712,	7720,2018-12-11,105838,	1,214.50,80026936.74,收单记账,二级商户结算,  ,	77200155311002300000,电子银行手续费补贴支出,	1,  ,
	88190120004221712,	7721,2018-12-11,104147,	1,272464.91,79926470.76,网内汇兑解圈存扣款及来账入账,7-12月月工伤、医疗、生育、事业保险,	7721,	88190120002684165,通江县第三小学,	1,  ,
	88190120004221712,	7720,2018-12-11,105838,	1,111158.94,80138095.68,收单记账,二级商户结算,  ,	77030152621082400005,巴中市社会保险管理局待清算账户,	1,  ,
	88190120004221712,	7754,2018-12-11,100320,	1,215317.56,79650381.01,网内汇兑解圈存扣款及来账入账,铁溪镇2018年7-12月单位4险,	7754,	88190120003314920,通江县铁溪镇财政所,	1,  ,
	88190120004221712,	7720,2018-12-11,155103,	1,626064.57,80950488.65,第三方系统存款--汇兑来账自动入账,支付通江县国土资源局2018年7-12月各项保险,  ,+1008523117000100010002,通江县国土资源局局机关,	1,  ,
	88190120004221712,	7730,2018-12-11,165546,	1,155004.05,81105492.70,网内汇兑解圈存扣款及来账入账,三溪镇职工补缴医疗等保险费,	7730,	88190120002897505,通江县三溪乡财政所,	1,  ,
	88190120004221712,	7720,2018-12-11,93627,	1,81244.80,79415063.45,支票活期取款,无折转存,	7720,	88190120002640112,四川省通江县鸿盛食品有限责任公司,	1,  ,
	88190120004221712,	7721,2018-12-11,145434,	1,86294.96,80324424.08,网内汇兑解圈存扣款及来账入账,2018年上半年医疗保险金,	7721,	88190120002670875,通江县春在镇新建小学,	1,  ,
	88190120004221712,	7720,2018-12-11,74503,	1,1323745.52,79333818.65,批量及查询接口(商户入账、手续费),POS消费商户入账,	7720,	77200152621100100069,通江县社保局POS机清算户,	1,  ,
	88190120004221712,	7721,2018-12-11,111020,	1,100033.44,80238129.12,网银存款--行内转账,社保,	7721,	77210110000079704,通江县新东亿汽车综合性能检测有限公司,	1,  ,
	88190120004221712,	7721,2018-12-11,104254,	1,100251.48,80026722.24,网内汇兑解圈存扣款及来账入账,缴纳幼儿园教师五险,	7721,	88190120002684165,通江县第三小学,	1,  ,
	88190120004221712,	7720,2018-12-12,54808,	1,8596.80,81114089.50,其他渠道存款--巴中社保日终清算,巴中社保日终清算,	7720,	77200152622000600031,通江县社会保险事业管理局收入户内部账,	1,  ,
	88190120004221712,	7758,2018-12-12,151004,	1,21176.99,82479952.94,网内汇兑解圈存扣款及来账入账,2018年其他社会保险,	7758,	88190120003912051,通江县诺水河镇中心小学,	1,  ,
	88190120004221712,	7720,2018-12-12,74454,	1,1148994.83,82263084.33,批量及查询接口(商户入账、手续费),POS消费商户入账,	7720,	77200152621100100069,通江县社保局POS机清算户,	1,  ,
	88190120004221712,	7720,2018-12-12,105839,	1,157.08,82263241.41,收单记账,二级商户结算,  ,	77200155311002300000,电子银行手续费补贴支出,	1,  ,
	88190120004221712,	7720,2018-12-12,105839,	1,83662.92,82346904.33,收单记账,二级商户结算,  ,	77030152621082400005,巴中市社会保险管理局待清算账户,	1,  ,
	88190120004221712,	7720,2018-12-12,125115,	1,111871.62,82458775.95,第三方系统存款--汇兑来账自动入账,转支社保,  ,+2318594109000020345,通江县第七小学,	1,  ,
	88190120004221712,	7720,2018-12-13,102713,	1,5735.00,83640216.64,第三方系统存款--汇兑来账自动入账,ICBC-20181204-00174,  ,+2318594109022300762,四川省烟草公司巴中市公司通江分公司,	1,  ,
	88190120004221712,	7749,2018-12-13,112704,	1,45194.09,83741403.53,网内汇兑销临欠/应解及来账入账,毛浴镇2018年职工住房公积金,	7749,	88190120003932133,通江县毛浴镇财政所,	1,  ,
